run_id,batch_run,model,embedding_model,retrieval_mode,score_type,condition,text_index,party,n_chunks,score_top1,score_top5,score_mean,score_variance,score_range,score_mean_normalized,score_range_normalized,score_variance_normalized,predicted_bias,label_ideology,abs_error
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,558,DIE LINKE,5,0.9351,0.9341,0.93476,1.579999999999974e-07,0.0010000000000000009,0.739173228346459,0.015082956259426794,3.5944299984756986e-05,1.1,1.3,0.19999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,240,BÜNDNIS 90/DIE GRÜNEN,5,0.945,0.9359,0.9392799999999999,1.6836999999999883e-05,0.009099999999999997,0.8133202099737535,0.13725490196078416,0.003830342904071914,1.2,2.4,1.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,478,DIE LINKE,5,0.9415,0.9381,0.9401200000000001,2.111999999999947e-06,0.0033999999999999586,0.8270997375328115,0.051282051282050656,0.00048047064283421846,3.2,1.3,1.9000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,214,BÜNDNIS 90/DIE GRÜNEN,5,0.9408,0.9391,0.93972,4.369999999999637e-07,0.0016999999999999238,0.8205380577427842,0.02564102564102455,9.941556388188565e-05,6.5,2.4,4.1
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,406,FDP,5,0.9431,0.9372,0.9392199999999999,5.332000000000092e-06,0.005900000000000016,0.8123359580052504,0.08898944193061864,0.001213006376700835,6.8,4.3,2.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,67,BÜNDNIS 90/DIE GRÜNEN,5,0.9381,0.9307,0.9327200000000001,9.517000000000195e-06,0.007400000000000073,0.7057086614173262,0.11161387631975972,0.002165075335157891,1.2,2.4,1.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,680,SPD,5,0.9153,0.9102,0.9122599999999998,4.2129999999999764e-06,0.005099999999999993,0.3700787401574783,0.07692307692307676,0.0009584388344036931,5.8,2.7,3.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,530,DIE LINKE,5,0.9378,0.936,0.93672,4.669999999999571e-07,0.0017999999999999128,0.7713254593175871,0.027149321266967008,0.00010624043096759715,3.2,1.3,1.9000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,538,DIE LINKE,5,0.9263,0.9218,0.92424,4.183000000000058e-06,0.0045000000000000595,0.5666010498687668,0.06787330316742168,0.0009516139673179985,2.1,1.3,0.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,653,SPD,5,0.9215,0.9186,0.91982,1.526999999999967e-06,0.0029000000000000137,0.49409448818897683,0.043740573152338036,0.0003473857346628091,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,335,CDU,5,0.9375,0.9348,0.9359,9.75000000000024e-07,0.0027000000000000357,0.7578740157480326,0.04072398190045301,0.00022180818028569408,4.5,4.7,0.20000000000000018
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,496,DIE LINKE,5,0.9351,0.93,0.9318,4.595000000000015e-06,0.005099999999999993,0.6906167979002634,0.07692307692307676,0.0010453421419617877,7.0,1.3,5.7
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,804,SPD,5,0.9348,0.9319,0.9331400000000001,1.4529999999999753e-06,0.0029000000000000137,0.7125984251968533,0.043740573152338036,0.00033055106251805107,3.8,2.7,1.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,432,DIE LINKE,5,0.9473,0.9414,0.94346,5.593000000000019e-06,0.005900000000000016,0.8818897637795292,0.08898944193061864,0.001272382720346525,2.1,1.3,0.8
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,569,DIE LINKE,5,0.932,0.9289,0.9300200000000001,1.6770000000001112e-06,0.0031000000000001027,0.6614173228346483,0.04675716440422473,0.00038151007009140956,4.5,1.3,3.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,801,SPD,5,0.9339,0.9285,0.9309799999999999,4.04699999999991e-06,0.00539999999999996,0.6771653543307089,0.08144796380090435,0.0009206745698627305,1.2,2.7,1.5000000000000002
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,783,SPD,5,0.935,0.9275,0.93148,1.0807000000000085e-05,0.007500000000000062,0.6853674540682426,0.11312217194570229,0.002458544619843546,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,817,SPD,5,0.9273,0.9234,0.92444,2.598000000000003e-06,0.0039000000000000146,0.5698818897637814,0.05882352941176494,0.0005910334896227903,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,546,DIE LINKE,5,0.9375,0.9356,0.93652,7.569999999999876e-07,0.0019000000000000128,0.7680446194225744,0.02865761689291113,0.00017221414612950077,7.0,1.3,5.7
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,381,FDP,5,0.9473,0.9426,0.94568,4.016999999999997e-06,0.0047000000000000375,0.918307086614175,0.07088989441930671,0.0009138497027770369,4.5,4.3,0.20000000000000018
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,775,SPD,5,0.933,0.9316,0.9325199999999999,3.3200000000003124e-07,0.0014000000000000679,0.7024278215223098,0.021116138763198622,7.552852908190333e-05,4.5,2.7,1.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,261,BÜNDNIS 90/DIE GRÜNEN,5,0.945,0.9389,0.9411799999999999,8.391999999999997e-06,0.006099999999999994,0.8444881889763786,0.09200603318250367,0.0019091428194435885,2.1,2.4,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,507,DIE LINKE,5,0.9396,0.9358,0.93714,2.1780000000000133e-06,0.0038000000000000256,0.7782152230971143,0.05731523378582237,0.0004954853504228033,3.2,1.3,1.9000000000000001
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,666,SPD,5,0.9378,0.9339,0.93538,2.2920000000000036e-06,0.0039000000000000146,0.749343832020999,0.05882352941176494,0.000521419845348513,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,369,FDP,5,0.9338,0.9274,0.9302199999999999,5.78199999999995e-06,0.006399999999999961,0.6646981627296592,0.09653092006033126,0.0013153793829865051,3.2,4.3,1.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,50,CDU/CSU,5,0.9411,0.9366,0.93894,3.0380000000000614e-06,0.0045000000000000595,0.8077427821522329,0.06787330316742168,0.0006911315402132678,4.2,4.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,97,AfD,5,0.9359,0.933,0.9345399999999999,1.8729999999998875e-06,0.0028999999999999027,0.7355643044619428,0.04374057315233637,0.00042609920171801955,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,777,SPD,5,0.943,0.94,0.9413199999999999,1.6170000000000126e-06,0.0030000000000000027,0.8467847769028882,0.045248868778280604,0.00036786033591996076,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,651,SPD,5,0.9409,0.931,0.93422,1.5571999999999803e-05,0.009899999999999909,0.7303149606299238,0.14932126696832437,0.0035425610086243075,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,483,DIE LINKE,5,0.9446,0.9411,0.9425399999999999,2.6529999999999206e-06,0.0034999999999999476,0.8667979002624683,0.052790346907993224,0.0006035457459465788,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,600,SPD,5,0.9394,0.9361,0.9370799999999999,1.8069999999999884e-06,0.0032999999999999696,0.7772309711286094,0.04977375565610809,0.0004110844941294737,3.5,2.7,0.7999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,816,SPD,5,0.9343,0.9317,0.93272,9.570000000000213e-07,0.0026000000000000467,0.7057086614173244,0.03921568627451055,0.0002177132600342661,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,33,AfD,5,0.9322,0.928,0.9297600000000001,3.922999999999984e-06,0.0041999999999999815,0.6571522309711324,0.06334841628959242,0.0008924651192417986,6.8,6.5,0.2999999999999998
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,31,AfD,5,0.9146,0.9119,0.91334,9.5299999999994e-07,0.0026999999999999247,0.38779527559055244,0.040723981900451345,0.00021680327775615196,7.0,6.5,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,819,SPD,5,0.9394,0.9359,0.9368400000000001,2.263000000000041e-06,0.0035000000000000586,0.773293963254597,0.05279034690799478,0.0005148224738323304,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,494,DIE LINKE,5,0.9427,0.9401,0.94126,1.2729999999999838e-06,0.0025999999999999357,0.8458005249343851,0.039215686274508776,0.0002896018600037724,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,337,CDU,5,0.9223,0.9193,0.92038,1.452000000000002e-06,0.0030000000000000027,0.5032808398950137,0.04524886877828055,0.0003303235669485337,5.8,4.7,1.0999999999999996
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,297,BÜNDNIS 90/DIE GRÜNEN,5,0.9364,0.9323,0.93434,2.173000000000001e-06,0.0040999999999999925,0.73228346456693,0.061840120663649856,0.0004943478725751803,1.2,2.4,1.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,300,BÜNDNIS 90/DIE GRÜNEN,5,0.9448,0.9321,0.9389799999999999,2.9356999999999753e-05,0.012699999999999934,0.8083989501312344,0.19155354449471984,0.0066785874345096485,4.2,2.4,1.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,441,DIE LINKE,5,0.9356,0.9311,0.9327,3.4099999999999314e-06,0.0044999999999999485,0.7053805774278228,0.06787330316742002,0.0007757598920760856,4.5,1.3,3.2
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,405,FDP,5,0.9268,0.9229,0.92462,2.4069999999999127e-06,0.0038999999999999035,0.5728346456692925,0.058823529411763276,0.0005475818358437277,4.5,4.3,0.20000000000000018
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,73,BÜNDNIS 90/DIE GRÜNEN,5,0.9435,0.9321,0.9355399999999999,2.1702999999999917e-05,0.011399999999999966,0.7519685039370085,0.17194570135746545,0.00493733634537465,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,78,BÜNDNIS 90/DIE GRÜNEN,5,0.9356,0.9311,0.9333600000000001,3.57299999999999e-06,0.0044999999999999485,0.7162073490813679,0.06787330316742002,0.0008128416699084758,3.2,2.4,0.8000000000000003
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,749,SPD,5,0.94,0.9348,0.9375199999999999,5.676999999999967e-06,0.005199999999999982,0.7844488188976382,0.07843137254901933,0.00129149234818651,3.2,2.7,0.5
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,523,DIE LINKE,5,0.9436,0.9417,0.94256,5.529999999999836e-07,0.0019000000000000128,0.86712598425197,0.02865761689291113,0.00012580504994664794,1.2,1.3,0.10000000000000009
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,352,FDP,5,0.948,0.9331,0.9368000000000002,4.070499999999963e-05,0.014899999999999913,0.7726377952755955,0.22473604826545868,0.009260207157465518,2.1,4.3,2.1999999999999997
eval_20260722_233914,2026-07-22_eval_20260722_233914,Ministral-3-8B-Instruct-2512,e5,hyde,cosine,e5/hyde,582,DIE LINKE,5,0.9359,0.9325,0.9334199999999999,1.9869999999999337e-06,0.0033999999999999586,0.7171916010498691,0.051282051282050656,0.0004520336966437433,5.8,1.3,4.5
